sku,store_view_code,attribute_set_code,product_type,categories,categories_position,category_ids,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,additional_attributes,color,cost,custom_layout,gallery,manufacturer,merchant_center_category,name_of_store,price_type,price_view,shipment_type,size,sku_type,ts_country_of_origin,ts_dimensions_height,ts_dimensions_length,ts_dimensions_width,ts_hs_code,ts_packaging_id,ts_packaging_type,url_path,url_to_product,weight_type,wee_tax_variations,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels,video_url,tier_prices
0-103350-0200 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","92,88,83",base,STRIKY,,,,1,Taxable Goods,"Catalog, Search",169,,,,striky-0-103350-0200-hogl-store-spice-sc,STRIKY - Högl Store Spice SC | Spice,,STRIKY no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Sportiska stila apavi tagad arī internetā!,/b/e/be78240f243a55d33a6515a2c83afa21398fc620d7943f6423754bd49937d298.jpeg,,/b/e/be78240f243a55d33a6515a2c83afa21398fc620d7943f6423754bd49937d298.jpeg,,/b/e/be78240f243a55d33a6515a2c83afa21398fc620d7943f6423754bd49937d298.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/b/e/be78240f243a55d33a6515a2c83afa21398fc620d7943f6423754bd49937d298.jpeg,,,,name_of_store=HÖGL,White,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103707-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,DRYTEC,,,,1,Taxable Goods,"Catalog, Search",219,,,,drytec-0-103707-0100-hogl-store-spice-sc,DRYTEC - Högl Store Spice SC | Spice,,DRYTEC no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/5/5/55a4a50b3bcdaa8467081c3e722ccbab75e7b9aa6bbc214f75c79b28875cc5b4.jpeg,,/5/5/55a4a50b3bcdaa8467081c3e722ccbab75e7b9aa6bbc214f75c79b28875cc5b4.jpeg,,/5/5/55a4a50b3bcdaa8467081c3e722ccbab75e7b9aa6bbc214f75c79b28875cc5b4.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/5/5/55a4a50b3bcdaa8467081c3e722ccbab75e7b9aa6bbc214f75c79b28875cc5b4.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103707-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,DRYTEC,,,,1,Taxable Goods,"Catalog, Search",219,,,,drytec-0-103707-0100-hogl-store-spice-sc,DRYTEC - Högl Store Spice SC | Spice,,DRYTEC no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/5/5/55a4a50b3bcdaa8467081c3e722ccbab75e7b9aa6bbc214f75c79b28875cc5b4.jpeg,,/5/5/55a4a50b3bcdaa8467081c3e722ccbab75e7b9aa6bbc214f75c79b28875cc5b4.jpeg,,/5/5/55a4a50b3bcdaa8467081c3e722ccbab75e7b9aa6bbc214f75c79b28875cc5b4.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/5/5/55a4a50b3bcdaa8467081c3e722ccbab75e7b9aa6bbc214f75c79b28875cc5b4.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103713-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,DRY TRACK,,,,1,Taxable Goods,"Catalog, Search",199,,,,dry-track-0-103713-0100-hogl-store-spice-sc,DRY TRACK - Högl Store Spice SC | Spice,,DRY TRACK no zīmola Högl Store Spice SC par €199. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/b/c/bceab6f3164e5957deae68cfb03e9944ffe57166a943dea748f0e09f0cbc7f13.jpeg,,/b/c/bceab6f3164e5957deae68cfb03e9944ffe57166a943dea748f0e09f0cbc7f13.jpeg,,/b/c/bceab6f3164e5957deae68cfb03e9944ffe57166a943dea748f0e09f0cbc7f13.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/b/c/bceab6f3164e5957deae68cfb03e9944ffe57166a943dea748f0e09f0cbc7f13.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103713-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,DRY TRACK,,,,1,Taxable Goods,"Catalog, Search",199,,,,dry-track-0-103713-0100-hogl-store-spice-sc,DRY TRACK - Högl Store Spice SC | Spice,,DRY TRACK no zīmola Högl Store Spice SC par €199. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/b/c/bceab6f3164e5957deae68cfb03e9944ffe57166a943dea748f0e09f0cbc7f13.jpeg,,/b/c/bceab6f3164e5957deae68cfb03e9944ffe57166a943dea748f0e09f0cbc7f13.jpeg,,/b/c/bceab6f3164e5957deae68cfb03e9944ffe57166a943dea748f0e09f0cbc7f13.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/b/c/bceab6f3164e5957deae68cfb03e9944ffe57166a943dea748f0e09f0cbc7f13.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103803-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,DISTINCT,,,,1,Taxable Goods,"Catalog, Search",209,,,,distinct-0-103803-0100-hogl-store-spice-sc,DISTINCT - Högl Store Spice SC | Spice,,DISTINCT no zīmola Högl Store Spice SC par €209. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/8/0/80aa03c8222f8c9444c76939d4c7f07ebb9b597c4b00f139e363bce6588e9ca6.jpeg,,/8/0/80aa03c8222f8c9444c76939d4c7f07ebb9b597c4b00f139e363bce6588e9ca6.jpeg,,/8/0/80aa03c8222f8c9444c76939d4c7f07ebb9b597c4b00f139e363bce6588e9ca6.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/8/0/80aa03c8222f8c9444c76939d4c7f07ebb9b597c4b00f139e363bce6588e9ca6.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103803-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,DISTINCT,,,,1,Taxable Goods,"Catalog, Search",209,,,,distinct-0-103803-0100-hogl-store-spice-sc,DISTINCT - Högl Store Spice SC | Spice,,DISTINCT no zīmola Högl Store Spice SC par €209. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/8/0/80aa03c8222f8c9444c76939d4c7f07ebb9b597c4b00f139e363bce6588e9ca6.jpeg,,/8/0/80aa03c8222f8c9444c76939d4c7f07ebb9b597c4b00f139e363bce6588e9ca6.jpeg,,/8/0/80aa03c8222f8c9444c76939d4c7f07ebb9b597c4b00f139e363bce6588e9ca6.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/8/0/80aa03c8222f8c9444c76939d4c7f07ebb9b597c4b00f139e363bce6588e9ca6.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103831-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,DRYFLEX,,,,1,Taxable Goods,"Catalog, Search",219,,,,dryflex-0-103831-0100-hogl-store-spice-sc,DRYFLEX - Högl Store Spice SC | Spice,,DRYFLEX no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/a/a/aa3989967cb425fd035e25551be57cc68019368da7020af6b8c584dd47e47182.jpeg,,/a/a/aa3989967cb425fd035e25551be57cc68019368da7020af6b8c584dd47e47182.jpeg,,/a/a/aa3989967cb425fd035e25551be57cc68019368da7020af6b8c584dd47e47182.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/a/a/aa3989967cb425fd035e25551be57cc68019368da7020af6b8c584dd47e47182.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103831-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,DRYFLEX,,,,1,Taxable Goods,"Catalog, Search",219,,,,dryflex-0-103831-0100-hogl-store-spice-sc,DRYFLEX - Högl Store Spice SC | Spice,,DRYFLEX no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/a/a/aa3989967cb425fd035e25551be57cc68019368da7020af6b8c584dd47e47182.jpeg,,/a/a/aa3989967cb425fd035e25551be57cc68019368da7020af6b8c584dd47e47182.jpeg,,/a/a/aa3989967cb425fd035e25551be57cc68019368da7020af6b8c584dd47e47182.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/a/a/aa3989967cb425fd035e25551be57cc68019368da7020af6b8c584dd47e47182.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103843-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,DECENT,,,,1,Taxable Goods,"Catalog, Search",249,,,,decent-0-103843-0100-hogl-store-spice-sc,DECENT - Högl Store Spice SC | Spice,,DECENT no zīmola Högl Store Spice SC par €249. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/e/b/ebca7f4368be4b69a81fda6030bcf85e1d92a84e1659fbd5e78c4235dae8e4af.jpeg,,/e/b/ebca7f4368be4b69a81fda6030bcf85e1d92a84e1659fbd5e78c4235dae8e4af.jpeg,,/e/b/ebca7f4368be4b69a81fda6030bcf85e1d92a84e1659fbd5e78c4235dae8e4af.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/e/b/ebca7f4368be4b69a81fda6030bcf85e1d92a84e1659fbd5e78c4235dae8e4af.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103843-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,DECENT,,,,1,Taxable Goods,"Catalog, Search",249,,,,decent-0-103843-0100-hogl-store-spice-sc,DECENT - Högl Store Spice SC | Spice,,DECENT no zīmola Högl Store Spice SC par €249. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/e/b/ebca7f4368be4b69a81fda6030bcf85e1d92a84e1659fbd5e78c4235dae8e4af.jpeg,,/e/b/ebca7f4368be4b69a81fda6030bcf85e1d92a84e1659fbd5e78c4235dae8e4af.jpeg,,/e/b/ebca7f4368be4b69a81fda6030bcf85e1d92a84e1659fbd5e78c4235dae8e4af.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/e/b/ebca7f4368be4b69a81fda6030bcf85e1d92a84e1659fbd5e78c4235dae8e4af.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103855-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,HIGHFLEX,,,,1,Taxable Goods,"Catalog, Search",249,,,,highflex-0-103855-0100-hogl-store-spice-sc,HIGHFLEX - Högl Store Spice SC | Spice,,HIGHFLEX no zīmola Högl Store Spice SC par €249. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,https://hoegl.com/media/catalog/product/,,https://hoegl.com/media/catalog/product/,,https://hoegl.com/media/catalog/product/,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-103855-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,HIGHFLEX,,,,1,Taxable Goods,"Catalog, Search",249,,,,highflex-0-103855-0100-hogl-store-spice-sc,HIGHFLEX - Högl Store Spice SC | Spice,,HIGHFLEX no zīmola Högl Store Spice SC par €249. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,https://hoegl.com/media/catalog/product/,,https://hoegl.com/media/catalog/product/,,https://hoegl.com/media/catalog/product/,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104024-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,DELILA,,,,1,Taxable Goods,"Catalog, Search",159,,,,delila-0-104024-0100-hogl-store-spice-sc,DELILA - Högl Store Spice SC | Spice,,DELILA no zīmola Högl Store Spice SC par €159. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/3/0/3095cd9de48fab1f68bab5c8711e29135a3ff8ace606a263d17f775639a36dfb.jpeg,,/3/0/3095cd9de48fab1f68bab5c8711e29135a3ff8ace606a263d17f775639a36dfb.jpeg,,/3/0/3095cd9de48fab1f68bab5c8711e29135a3ff8ace606a263d17f775639a36dfb.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/3/0/3095cd9de48fab1f68bab5c8711e29135a3ff8ace606a263d17f775639a36dfb.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104024-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,DELILA,,,,1,Taxable Goods,"Catalog, Search",159,,,,delila-0-104024-0100-hogl-store-spice-sc,DELILA - Högl Store Spice SC | Spice,,DELILA no zīmola Högl Store Spice SC par €159. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/3/0/3095cd9de48fab1f68bab5c8711e29135a3ff8ace606a263d17f775639a36dfb.jpeg,,/3/0/3095cd9de48fab1f68bab5c8711e29135a3ff8ace606a263d17f775639a36dfb.jpeg,,/3/0/3095cd9de48fab1f68bab5c8711e29135a3ff8ace606a263d17f775639a36dfb.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/3/0/3095cd9de48fab1f68bab5c8711e29135a3ff8ace606a263d17f775639a36dfb.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104102-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,PROPERLY,,,,1,Taxable Goods,"Catalog, Search",159,,,,properly-0-104102-0100-hogl-store-spice-sc,PROPERLY - Högl Store Spice SC | Spice,,PROPERLY no zīmola Högl Store Spice SC par €159. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/f/3/f381a40cd2f52bc52f1af18d46d3497be882c7b0ee0983ba615b52fef060ef14.jpeg,,/f/3/f381a40cd2f52bc52f1af18d46d3497be882c7b0ee0983ba615b52fef060ef14.jpeg,,/f/3/f381a40cd2f52bc52f1af18d46d3497be882c7b0ee0983ba615b52fef060ef14.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/f/3/f381a40cd2f52bc52f1af18d46d3497be882c7b0ee0983ba615b52fef060ef14.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104102-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,PROPERLY,,,,1,Taxable Goods,"Catalog, Search",159,,,,properly-0-104102-0100-hogl-store-spice-sc,PROPERLY - Högl Store Spice SC | Spice,,PROPERLY no zīmola Högl Store Spice SC par €159. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/f/3/f381a40cd2f52bc52f1af18d46d3497be882c7b0ee0983ba615b52fef060ef14.jpeg,,/f/3/f381a40cd2f52bc52f1af18d46d3497be882c7b0ee0983ba615b52fef060ef14.jpeg,,/f/3/f381a40cd2f52bc52f1af18d46d3497be882c7b0ee0983ba615b52fef060ef14.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/f/3/f381a40cd2f52bc52f1af18d46d3497be882c7b0ee0983ba615b52fef060ef14.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104103-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,PROPERLY,,,,1,Taxable Goods,"Catalog, Search",199,,,,properly-0-104103-0100-hogl-store-spice-sc,PROPERLY - Högl Store Spice SC | Spice,,PROPERLY no zīmola Högl Store Spice SC par €199. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/e/3/e36405188da1e3b0f90cbd69f09db0c1d8ebc0eb248ead7a180313f82dffc8ae.jpeg,,/e/3/e36405188da1e3b0f90cbd69f09db0c1d8ebc0eb248ead7a180313f82dffc8ae.jpeg,,/e/3/e36405188da1e3b0f90cbd69f09db0c1d8ebc0eb248ead7a180313f82dffc8ae.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/e/3/e36405188da1e3b0f90cbd69f09db0c1d8ebc0eb248ead7a180313f82dffc8ae.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104103-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,PROPERLY,,,,1,Taxable Goods,"Catalog, Search",199,,,,properly-0-104103-0100-hogl-store-spice-sc,PROPERLY - Högl Store Spice SC | Spice,,PROPERLY no zīmola Högl Store Spice SC par €199. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/e/3/e36405188da1e3b0f90cbd69f09db0c1d8ebc0eb248ead7a180313f82dffc8ae.jpeg,,/e/3/e36405188da1e3b0f90cbd69f09db0c1d8ebc0eb248ead7a180313f82dffc8ae.jpeg,,/e/3/e36405188da1e3b0f90cbd69f09db0c1d8ebc0eb248ead7a180313f82dffc8ae.jpeg,,,,"9/30/20, 6:45 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/e/3/e36405188da1e3b0f90cbd69f09db0c1d8ebc0eb248ead7a180313f82dffc8ae.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
